numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
4261;6;8;14;1;13;29;28;25;16;27;42;44;0;43;37;48;59;56;52;50;66;61;64;63;71;0;No;No;No
4262;3;8;9;10;13;20;26;24;19;22;40;44;0;34;33;60;51;53;46;48;70;64;61;66;69;0;No;No;No
4263;3;9;5;7;1;30;25;22;28;27;35;34;0;42;33;54;58;51;47;53;61;72;65;75;68;0;No;No;No
4264;11;8;13;6;4;22;27;20;17;28;41;34;0;37;40;49;58;57;51;56;61;65;71;62;69;0;No;No;No
4265;12;2;5;13;10;29;16;18;17;22;40;33;0;37;44;56;57;55;46;50;66;68;63;64;75;0;No;No;No
4266;1;2;6;14;5;23;26;17;29;25;42;34;0;39;38;51;53;48;50;57;67;61;75;66;68;0;No;No;No
4267;4;13;8;7;6;16;21;22;17;23;31;40;0;34;32;47;46;49;54;60;70;67;63;62;72;0;No;No;No
4268;6;2;13;12;5;24;30;19;21;23;41;36;0;31;45;58;56;51;46;50;72;70;66;73;63;0;No;No;No
4269;15;11;10;13;1;16;25;29;28;27;32;31;0;39;44;56;51;49;53;46;68;69;74;72;71;0;No;No;No
4270;2;12;4;14;15;26;25;16;27;28;44;39;0;31;42;51;56;59;52;48;62;69;66;75;70;0;No;No;No
4271;2;1;5;3;13;19;25;28;29;17;33;44;0;36;45;60;58;46;57;47;66;63;69;64;61;0;No;No;No
4272;2;14;4;11;7;19;23;27;26;28;32;41;0;37;40;56;48;46;59;55;62;74;61;69;68;0;No;No;No
4273;15;9;11;1;10;30;21;18;27;19;39;33;0;44;31;56;59;49;55;51;74;63;66;64;65;0;No;No;No
4274;7;15;5;10;4;16;21;19;24;23;34;39;0;36;33;47;57;48;50;59;62;65;74;64;71;0;No;No;No
4275;1;14;10;7;12;27;25;28;24;16;40;32;0;39;41;56;59;52;54;60;68;61;64;75;74;0;No;No;No
4276;9;3;6;15;11;18;21;23;19;17;36;37;0;41;40;60;46;54;56;53;61;73;62;66;64;0;No;No;No
4277;10;8;1;11;13;20;26;19;23;18;37;35;0;38;39;60;59;51;48;58;61;72;65;70;64;0;No;No;No
4278;9;10;3;12;7;22;21;29;16;20;38;33;0;41;35;52;49;46;60;56;63;66;73;71;72;0;No;No;No
4279;13;8;6;5;4;23;29;28;20;27;45;37;0;35;33;51;59;58;49;47;62;71;61;74;69;0;No;No;No
4280;9;1;3;11;6;27;24;30;22;17;45;38;0;43;31;55;54;46;48;57;68;65;61;63;69;0;No;No;No
4281;4;8;1;6;13;21;24;19;22;25;35;34;0;32;37;54;57;58;49;52;61;71;66;75;74;0;No;No;No
4282;13;4;6;9;12;28;26;21;27;30;38;31;0;39;32;52;46;49;56;60;75;70;61;68;74;0;No;No;No
4283;11;9;1;14;3;30;16;19;18;20;38;37;0;41;39;52;50;53;59;49;66;74;64;63;70;0;No;No;No
4284;10;14;15;6;7;16;22;28;26;21;37;41;0;43;32;51;50;55;48;53;61;68;67;72;66;0;No;No;No
4285;9;13;6;10;4;18;30;17;21;16;42;40;0;31;45;46;53;48;56;49;69;65;61;67;64;0;No;No;No
4286;11;8;13;1;3;18;23;21;27;25;43;42;0;32;36;60;54;58;50;47;68;63;69;74;61;0;No;No;No
4287;9;10;7;6;15;17;28;29;25;16;35;45;0;37;32;58;50;51;54;47;66;63;74;72;65;0;No;No;No
4288;2;10;1;12;8;20;19;25;18;27;37;44;0;40;32;46;57;52;53;54;70;73;71;69;66;0;No;No;No
4289;12;10;14;2;11;25;29;28;21;23;44;39;0;34;40;56;58;50;57;60;74;70;64;72;68;0;No;No;No
4290;2;4;14;12;7;18;16;24;26;30;33;40;0;37;45;54;50;47;55;48;64;75;63;70;67;0;No;No;No
4291;10;15;8;3;4;24;26;19;23;16;37;41;0;44;39;53;58;52;47;54;69;75;73;68;66;0;No;No;No
4292;3;10;7;12;9;25;23;24;21;28;36;37;0;33;35;60;57;54;52;46;64;68;73;67;62;0;No;No;No
4293;5;11;7;12;13;22;25;24;20;21;34;41;0;43;40;56;55;54;59;60;63;64;70;71;72;0;No;No;No
4294;13;12;2;3;11;26;19;21;16;22;31;34;0;38;43;56;50;58;55;48;70;61;65;63;74;0;No;No;No
4295;12;3;13;6;15;16;27;25;21;19;42;32;0;36;33;54;56;53;46;51;73;72;75;68;69;0;No;No;No
4296;14;10;3;13;12;22;24;30;20;16;40;42;0;39;33;49;51;56;53;47;61;63;66;64;71;0;No;No;No
4297;11;3;6;2;4;29;25;30;27;16;36;35;0;34;39;55;46;49;47;59;68;73;75;63;67;0;No;No;No
4298;6;4;11;8;5;25;21;19;28;20;39;32;0;37;40;55;52;47;49;51;64;74;68;73;72;0;No;No;No
4299;9;12;1;6;7;29;16;23;18;20;44;36;0;33;31;47;48;55;57;50;74;72;71;67;73;0;No;No;No
4300;4;13;8;5;1;23;21;20;16;28;42;33;0;44;32;48;55;50;47;60;65;63;75;73;62;0;No;No;No
4301;13;10;8;2;12;28;24;29;22;16;32;41;0;43;44;53;51;50;47;46;64;71;66;70;62;0;No;No;No
4302;12;5;13;7;15;23;26;19;18;28;45;32;0;41;31;57;51;59;53;56;61;68;73;71;64;0;No;No;No
4303;14;9;11;1;4;21;18;23;26;19;32;37;0;43;42;60;53;57;58;46;74;69;75;71;61;0;No;No;No
4304;4;5;12;13;2;19;20;25;17;28;32;40;0;43;31;58;48;52;60;53;68;69;64;72;71;0;No;No;No
4305;3;13;1;2;11;29;17;19;24;23;39;41;0;36;34;51;48;53;54;60;68;69;71;72;61;0;No;No;No
4306;2;5;12;6;1;28;16;22;30;18;40;39;0;41;44;56;54;47;50;46;75;69;72;71;70;0;No;No;No
4307;1;5;7;10;13;26;29;20;24;16;37;40;0;43;34;55;60;54;46;48;61;70;66;64;67;0;No;No;No
4308;12;1;14;8;11;24;27;25;16;26;33;37;0;31;43;52;59;60;58;54;71;64;63;68;72;0;No;No;No
4309;9;10;6;5;15;22;28;23;20;18;32;31;0;34;35;55;58;56;60;48;61;66;69;64;73;0;No;No;No
4310;12;2;5;10;8;20;28;19;17;22;45;37;0;41;40;55;60;53;47;56;61;63;72;65;64;0;No;No;No
4311;5;6;9;14;4;20;22;26;28;19;37;42;0;41;40;52;55;60;46;54;66;64;71;68;74;0;No;No;No
4312;6;5;12;7;14;26;25;29;16;22;43;32;0;37;36;55;46;57;50;48;70;65;71;68;63;0;No;No;No
4313;7;8;1;14;9;29;28;19;25;16;31;37;0;33;36;46;57;58;56;52;70;71;75;66;62;0;No;No;No
4314;12;15;6;8;14;24;25;16;22;20;44;35;0;38;40;51;58;54;53;46;71;74;65;73;62;0;No;No;No
4315;12;1;6;11;4;28;27;24;23;19;41;45;0;32;36;52;47;55;46;48;75;71;73;62;68;0;No;No;No
4316;14;8;11;13;5;21;20;18;24;30;38;33;0;44;40;47;60;48;46;59;65;62;63;70;61;0;No;No;No
4317;7;8;1;15;2;28;17;22;19;21;39;40;0;37;43;58;50;51;57;48;70;61;69;62;75;0;No;No;No
4318;13;11;3;9;14;18;17;25;29;23;43;34;0;42;45;54;48;58;59;57;67;73;64;65;69;0;No;No;No
4319;12;11;9;13;6;16;24;28;23;19;42;37;0;32;44;51;46;49;55;59;74;61;67;63;69;0;No;No;No
4320;13;2;8;9;5;19;24;28;21;30;41;37;0;35;40;59;49;50;56;57;64;65;61;72;66;0;No;No;No
4321;2;3;14;1;11;26;19;23;20;30;34;31;0;38;35;57;50;58;54;46;67;68;64;72;70;0;No;No;No
4322;8;14;10;13;6;22;26;20;17;30;36;32;0;44;42;53;48;46;50;60;66;62;65;73;64;0;No;No;No
4323;10;7;2;4;11;30;23;18;24;16;36;39;0;40;38;47;54;53;49;59;74;67;66;61;64;0;No;No;No
4324;11;9;6;3;14;27;16;29;25;28;44;42;0;35;36;48;59;58;49;50;74;62;70;73;64;0;No;No;No
4325;15;9;14;7;11;27;20;18;24;26;34;39;0;44;41;55;54;58;53;52;69;72;66;74;64;0;No;No;No
4326;3;2;7;6;5;17;21;18;23;16;38;42;0;43;32;59;51;46;50;58;68;62;63;71;73;0;No;No;No
4327;7;13;3;4;10;16;22;21;25;24;44;36;0;35;31;51;52;57;56;49;70;69;73;61;72;0;No;No;No
4328;10;5;15;4;14;30;23;26;17;25;38;40;0;44;36;57;52;56;48;49;70;69;64;67;72;0;No;No;No
4329;9;3;10;15;1;26;22;17;21;23;39;40;0;41;33;56;46;48;59;57;66;69;67;62;63;0;No;No;No
4330;1;5;6;15;11;29;21;18;26;27;40;39;0;36;35;54;47;58;51;60;63;62;64;73;72;0;No;No;No
4331;10;13;15;2;5;23;27;26;17;16;43;39;0;35;31;51;48;57;54;49;62;68;70;71;63;0;No;No;No
4332;15;5;6;10;1;22;26;29;18;25;43;39;0;40;32;57;56;58;51;50;68;67;61;65;70;0;No;No;No
4333;13;15;6;8;4;29;27;28;19;24;34;31;0;33;43;47;51;49;59;48;75;66;70;63;68;0;No;No;No
4334;5;3;4;6;9;23;17;25;30;21;35;41;0;43;38;51;54;48;46;47;64;72;65;61;66;0;No;No;No
4335;14;5;2;10;7;17;23;18;25;20;40;36;0;44;41;49;53;55;56;54;72;68;66;75;62;0;No;No;No
4336;3;11;13;1;7;18;24;23;25;28;39;35;0;40;38;50;58;52;60;49;66;70;73;62;72;0;No;No;No
4337;3;8;15;7;4;28;19;25;18;24;38;44;0;35;37;58;54;46;52;53;64;61;69;68;67;0;No;No;No
4338;10;8;3;13;5;27;16;30;26;17;41;35;0;44;39;50;51;52;60;49;72;61;62;63;66;0;No;No;No
4339;9;5;7;2;14;19;17;29;21;18;35;40;0;36;37;59;56;57;53;54;65;70;64;61;74;0;No;No;No
4340;10;12;3;11;4;23;21;20;17;25;38;42;0;41;35;47;59;58;48;51;70;75;65;63;69;0;No;No;No
4341;6;10;1;13;15;19;18;26;16;25;38;34;0;44;33;53;47;52;54;48;68;73;71;62;69;0;No;No;No
4342;7;3;6;1;13;18;17;26;23;27;37;43;0;32;40;48;53;56;59;50;63;64;71;75;73;0;No;No;No
4343;4;3;6;9;14;19;26;24;21;29;39;40;0;38;41;53;59;57;48;60;74;71;69;68;67;0;No;No;No
4344;5;12;3;13;9;20;19;26;21;27;43;34;0;42;39;49;56;55;48;51;71;75;73;65;69;0;No;No;No
4345;9;1;14;11;7;16;28;21;26;22;40;43;0;44;32;53;47;51;54;46;65;61;73;62;68;0;No;No;No
4346;7;2;8;4;13;23;19;18;26;17;36;41;0;39;43;54;59;52;49;50;70;63;73;65;67;0;No;No;No
4347;7;5;4;14;9;20;29;22;24;16;35;40;0;43;39;54;49;58;55;46;70;61;71;65;75;0;No;No;No
4348;11;10;8;15;12;25;20;29;17;16;42;31;0;35;40;60;47;56;59;53;68;63;73;61;62;0;No;No;No
4349;11;15;3;12;14;30;21;19;17;22;41;33;0;42;36;53;47;49;57;56;72;75;63;69;66;0;No;No;No
4350;12;9;3;13;6;16;19;17;27;23;37;40;0;38;33;58;47;60;57;59;65;64;74;68;70;0;No;No;No
4351;5;9;12;4;7;22;17;21;23;18;37;32;0;43;45;50;58;48;54;49;62;70;61;68;72;0;No;No;No
4352;3;10;2;9;4;25;18;26;16;19;31;38;0;34;39;49;51;47;58;54;67;71;64;73;61;0;No;No;No
4353;9;5;14;4;12;25;21;28;26;29;43;36;0;32;33;48;46;47;51;50;73;72;63;68;66;0;No;No;No
4354;8;7;3;2;14;24;27;17;26;28;33;43;0;38;36;58;57;54;60;47;61;62;73;66;75;0;No;No;No
4355;6;5;7;3;4;18;20;21;19;27;32;38;0;44;37;54;60;52;49;56;74;68;75;73;62;0;No;No;No
4356;7;5;6;13;4;29;16;19;24;22;38;45;0;43;37;47;59;60;49;48;68;65;70;75;69;0;No;No;No
4357;5;13;10;3;9;27;24;26;28;16;36;35;0;38;31;54;58;49;51;46;62;73;70;63;68;0;No;No;No
4358;5;13;4;12;15;16;29;19;30;27;43;40;0;39;38;48;49;51;57;54;74;71;67;61;72;0;No;No;No
4359;8;1;14;13;9;22;30;27;23;16;36;41;0;31;35;58;50;60;57;54;75;73;72;70;62;0;No;No;No
4360;13;1;14;5;15;27;16;25;23;18;35;34;0;42;44;54;53;47;48;52;67;62;68;69;73;0;No;No;No
4361;14;12;15;9;3;21;23;16;24;19;34;43;0;39;44;53;48;52;54;55;64;67;63;72;69;0;No;No;No
4362;11;13;9;6;12;18;25;21;29;22;43;44;0;41;36;49;54;59;57;48;64;67;72;62;70;0;No;No;No
4363;14;15;13;9;10;20;21;27;28;17;35;40;0;42;44;53;54;60;58;51;63;69;64;61;74;0;No;No;No
4364;11;1;4;7;10;21;20;17;23;30;44;34;0;41;42;60;51;46;57;58;63;69;73;62;68;0;No;No;No
4365;6;1;7;9;10;17;18;26;30;28;36;37;0;32;33;54;49;55;51;52;62;67;64;70;61;0;No;No;No
4366;7;11;4;15;13;16;24;27;28;18;41;33;0;40;43;57;55;48;60;52;64;65;75;71;72;0;No;No;No
4367;9;4;11;15;3;21;30;19;28;16;45;39;0;31;35;50;47;52;60;58;71;73;63;64;62;0;No;No;No
4368;6;14;10;1;4;27;22;18;19;20;34;32;0;35;39;54;59;56;57;48;69;70;62;63;72;0;No;No;No
4369;10;4;1;2;13;19;30;18;20;23;40;32;0;43;41;53;46;59;57;48;74;65;70;67;68;0;No;No;No
4370;6;3;9;2;7;19;18;20;30;21;32;35;0;34;38;49;52;47;51;46;71;75;62;67;61;0;No;No;No
4371;11;12;7;14;5;21;30;20;18;16;33;37;0;35;45;52;51;53;48;54;74;64;68;65;63;0;No;No;No
4372;7;3;2;12;10;22;21;28;18;20;38;44;0;33;39;50;51;54;47;49;62;63;64;61;72;0;No;No;No
4373;11;10;1;6;12;23;16;25;19;17;42;44;0;36;43;51;52;53;49;59;75;69;73;66;67;0;No;No;No
4374;10;4;8;2;5;29;17;20;30;23;33;34;0;38;39;54;50;49;51;57;72;71;61;73;66;0;No;No;No
4375;14;8;5;11;9;18;28;29;30;16;34;43;0;39;32;52;53;57;59;46;69;63;61;71;74;0;No;No;No
4376;6;3;7;4;5;30;23;27;18;29;42;39;0;33;38;60;55;46;48;53;68;67;61;70;66;0;No;No;No
4377;8;10;6;9;14;27;23;17;26;30;37;38;0;41;45;46;50;54;52;60;63;64;68;71;67;0;No;No;No
4378;6;13;10;4;2;25;16;29;28;22;38;32;0;43;41;54;47;58;49;51;68;71;70;73;61;0;No;No;No
4379;10;12;13;2;1;18;27;16;25;23;39;32;0;31;34;58;54;46;50;53;75;69;70;72;66;0;No;No;No
4380;7;6;4;5;10;16;20;26;19;18;44;37;0;35;38;55;57;53;59;56;70;69;67;71;63;0;No;No;No
4381;11;14;3;8;15;17;19;29;30;23;45;38;0;41;44;46;53;59;58;50;71;69;65;74;75;0;No;No;No
4382;14;1;9;3;11;16;25;23;28;18;38;37;0;33;35;60;55;56;54;57;66;64;68;69;70;0;No;No;No
4383;12;8;13;6;11;19;28;23;17;22;31;42;0;40;33;55;56;46;48;59;71;70;64;73;68;0;No;No;No
4384;6;8;4;11;9;28;18;27;24;19;44;35;0;39;45;54;52;60;49;48;66;64;68;71;69;0;No;No;No
4385;2;3;7;6;8;21;22;29;16;17;33;38;0;43;37;54;55;59;50;49;74;61;71;68;67;0;No;No;No
4386;10;11;15;7;2;26;17;20;24;16;37;40;0;33;32;59;46;57;48;53;68;66;72;67;73;0;No;No;No
4387;12;5;7;8;15;19;28;24;26;20;41;31;0;44;34;51;60;57;50;55;75;61;62;74;67;0;No;No;No
4388;4;3;12;2;13;22;28;24;21;30;36;32;0;34;41;50;52;51;55;56;64;65;71;69;73;0;No;No;No
4389;8;6;14;11;5;28;21;20;25;17;38;44;0;43;45;56;46;47;49;50;66;67;64;72;73;0;No;No;No
4390;8;10;13;11;6;21;27;18;24;19;36;35;0;41;34;57;56;51;53;50;74;61;64;65;68;0;No;No;No
4391;2;6;1;13;5;29;26;20;17;30;42;31;0;45;44;60;56;53;57;48;71;64;72;61;67;0;No;No;No
4392;11;4;10;6;12;30;26;24;28;19;43;31;0;39;40;49;52;47;50;51;72;67;73;61;68;0;No;No;No
4393;2;1;6;3;5;26;25;22;17;30;40;37;0;45;35;51;57;56;50;60;72;75;70;66;73;0;No;No;No
4394;12;6;3;8;15;18;29;27;26;25;41;45;0;33;38;51;48;58;55;47;68;65;62;75;73;0;No;No;No
4395;13;14;4;11;7;19;28;20;27;22;37;43;0;45;40;48;58;52;60;59;70;61;74;75;69;0;No;No;No
4396;15;10;2;11;6;26;21;20;28;29;45;40;0;35;42;60;51;47;59;46;69;68;67;61;71;0;No;No;No
4397;9;6;4;11;1;16;17;25;29;26;39;40;0;41;38;53;49;54;48;60;64;70;68;69;73;0;No;No;No
4398;10;1;13;12;2;23;27;28;29;20;35;34;0;31;45;57;58;60;49;51;69;68;73;67;63;0;No;No;No
4399;2;6;1;7;4;25;16;24;29;30;43;40;0;35;38;48;46;51;58;59;75;62;69;61;71;0;No;No;No
4400;2;8;7;6;13;29;24;19;30;23;36;38;0;37;34;54;57;60;52;46;63;71;74;64;68;0;No;No;No
4401;15;5;13;1;6;18;30;23;28;21;39;38;0;45;44;50;59;60;56;46;72;61;71;69;67;0;No;No;No
4402;5;6;13;3;4;27;18;25;17;21;37;34;0;35;39;53;57;46;55;60;75;65;68;67;63;0;No;No;No
4403;10;15;6;8;14;28;16;26;21;20;43;40;0;45;33;51;60;55;46;53;70;73;74;62;69;0;No;No;No
4404;6;9;11;7;13;27;22;23;21;24;37;41;0;40;38;54;51;53;60;59;63;70;66;67;71;0;No;No;No
4405;11;15;14;12;13;22;29;26;28;25;33;42;0;43;38;46;56;53;48;47;74;75;64;68;72;0;No;No;No
4406;6;11;3;9;1;27;26;25;30;17;43;41;0;38;34;55;60;59;57;47;69;71;65;66;73;0;No;No;No
4407;12;5;8;2;15;27;18;26;28;30;32;31;0;34;42;58;46;51;55;50;61;63;74;68;72;0;No;No;No
4408;8;13;7;4;14;30;25;18;20;22;40;45;0;37;32;48;55;52;53;54;72;67;66;71;75;0;No;No;No
4409;13;4;6;10;12;21;23;28;30;24;33;40;0;41;35;52;55;54;58;47;71;61;66;72;62;0;No;No;No
4410;4;13;15;3;7;30;17;23;22;20;36;32;0;40;38;57;59;49;55;48;67;70;64;69;65;0;No;No;No
4411;6;13;14;2;11;25;23;28;30;18;40;45;0;42;38;49;51;50;58;48;62;68;64;63;67;0;No;No;No
4412;2;5;14;10;12;23;20;27;16;24;33;44;0;43;35;54;57;56;55;50;63;62;61;71;73;0;No;No;No
4413;3;9;2;14;1;24;25;18;16;28;39;41;0;43;31;60;58;57;47;59;63;75;66;62;70;0;No;No;No
4414;4;7;1;10;15;19;28;17;22;21;39;34;0;37;36;54;57;50;51;59;73;66;68;74;69;0;No;No;No
4415;11;2;1;4;12;29;22;27;24;30;45;32;0;37;35;59;47;57;56;48;67;63;61;71;70;0;No;No;No
4416;12;4;11;1;7;27;23;30;29;25;33;35;0;38;43;55;56;49;48;57;70;68;62;64;65;0;No;No;No
4417;9;11;10;8;13;24;20;23;29;26;40;44;0;42;37;54;52;46;51;53;62;64;68;67;72;0;No;No;No
4418;4;13;2;3;7;30;22;26;16;28;33;36;0;41;37;54;46;56;51;55;70;67;62;66;68;0;No;No;No
4419;3;1;11;13;6;16;18;30;24;23;31;35;0;39;38;57;52;55;53;46;63;69;70;75;71;0;No;No;No
4420;3;11;12;13;9;26;21;24;16;18;41;44;0;42;39;46;52;50;58;55;75;62;67;63;65;0;No;No;No
4421;6;8;7;14;4;16;30;19;29;28;45;39;0;36;34;60;59;47;53;56;66;67;61;65;68;0;No;No;No
4422;8;3;13;4;9;24;18;26;21;16;42;31;0;36;34;52;58;55;57;49;70;75;62;63;67;0;No;No;No
4423;8;6;13;15;9;30;23;19;26;25;40;37;0;34;33;58;56;55;47;54;75;65;62;74;61;0;No;No;No
4424;2;10;3;14;15;25;28;27;21;30;37;38;0;31;42;58;46;48;60;52;67;66;74;72;65;0;No;No;No
4425;3;15;11;8;14;26;17;29;27;24;38;33;0;42;40;58;54;55;60;53;70;62;73;71;65;0;No;No;No
4426;7;5;8;15;11;29;20;18;22;27;37;38;0;40;42;58;60;51;54;53;62;66;68;72;61;0;No;No;No
4427;3;14;2;12;15;26;16;18;30;23;41;34;0;45;35;49;51;46;55;59;68;71;75;61;65;0;No;No;No
4428;14;10;11;6;4;28;25;23;22;21;33;34;0;44;35;48;60;46;53;59;70;68;61;64;73;0;No;No;No
4429;3;8;6;14;1;26;28;19;27;24;33;44;0;35;38;56;52;58;46;53;62;75;67;64;68;0;No;No;No
4430;10;8;13;6;4;20;25;24;22;28;32;38;0;41;43;53;59;47;56;48;68;62;70;69;67;0;No;No;No
4431;7;13;6;4;15;30;22;16;20;18;41;33;0;44;40;49;50;48;57;60;64;69;74;62;72;0;No;No;No
4432;9;11;6;15;4;24;22;16;18;19;37;40;0;42;34;50;49;57;56;51;70;67;63;73;74;0;No;No;No
4433;12;6;2;14;9;24;23;29;20;28;32;31;0;36;45;57;46;47;55;48;63;68;67;62;73;0;No;No;No
4434;6;2;3;12;4;27;22;29;16;18;44;40;0;38;33;50;58;59;48;56;73;72;74;71;62;0;No;No;No
4435;1;7;13;6;2;21;28;18;30;25;34;31;0;39;45;52;59;53;50;58;74;63;71;67;68;0;No;No;No
4436;15;8;2;7;1;19;26;22;24;25;31;39;0;35;36;56;48;53;46;49;70;75;72;65;67;0;No;No;No
4437;12;3;4;1;10;22;28;29;26;16;44;32;0;31;38;60;48;51;53;47;75;62;66;68;64;0;No;No;No
4438;9;13;8;3;7;21;23;29;20;18;31;41;0;40;37;58;51;55;48;56;64;67;72;61;71;0;No;No;No
4439;14;6;8;12;9;16;18;20;19;25;41;33;0;36;37;56;53;50;46;57;66;65;67;63;62;0;No;No;No
4440;4;6;15;11;13;23;16;25;30;26;37;43;0;39;40;49;50;46;47;52;65;67;64;66;62;0;No;No;No
4441;2;8;12;1;3;21;17;25;24;30;43;42;0;41;32;54;58;59;52;50;63;75;69;70;74;0;No;No;No
4442;15;6;1;14;2;30;25;21;17;27;42;39;0;31;38;46;50;58;60;48;66;61;72;65;69;0;No;No;No
4443;7;9;5;13;15;19;27;16;24;22;31;36;0;35;42;58;51;57;46;53;75;71;68;66;73;0;No;No;No
4444;8;4;11;15;7;27;20;25;23;30;32;45;0;39;43;58;52;49;55;48;65;72;75;71;73;0;No;No;No
4445;3;4;13;5;7;20;18;17;29;16;36;40;0;43;31;56;60;50;49;51;66;74;62;71;63;0;No;No;No
4446;15;8;2;7;9;22;17;20;23;25;39;34;0;43;33;52;51;60;46;49;73;75;71;64;69;0;No;No;No
4447;9;13;11;10;5;19;16;24;30;27;41;31;0;44;43;60;49;59;55;53;74;61;70;73;68;0;No;No;No
4448;6;5;15;12;2;25;21;26;19;28;40;42;0;35;32;51;58;47;53;48;70;63;65;62;71;0;No;No;No
4449;12;13;7;6;9;23;25;24;20;29;35;38;0;31;36;56;50;47;59;46;73;62;65;72;61;0;No;No;No
4450;14;15;7;1;5;28;22;19;21;23;33;35;0;34;43;55;58;57;52;59;65;69;62;70;61;0;No;No;No
4451;1;7;10;4;6;18;29;21;25;22;42;43;0;38;36;48;56;51;55;49;75;71;66;64;63;0;No;No;No
4452;3;1;10;5;7;26;30;29;20;16;35;38;0;34;45;48;54;49;56;55;62;73;70;75;67;0;No;No;No
4453;5;6;11;2;3;18;23;30;22;21;32;36;0;35;37;57;52;50;49;46;68;73;66;75;63;0;No;No;No
4454;9;6;7;11;8;29;30;23;25;26;36;43;0;37;31;50;47;60;46;48;74;71;70;63;67;0;No;No;No
4455;10;14;12;5;8;28;24;30;18;23;34;41;0;39;32;51;59;50;56;55;65;75;70;63;69;0;No;No;No
4456;15;7;5;3;4;29;28;30;21;16;38;40;0;33;37;59;50;56;51;46;75;71;61;62;63;0;No;No;No
4457;5;9;14;8;4;21;23;26;17;22;36;37;0;40;39;60;58;52;47;56;63;68;62;75;73;0;No;No;No
4458;6;7;14;9;13;25;18;24;29;21;39;43;0;34;38;55;46;49;48;56;72;74;69;64;65;0;No;No;No
4459;5;4;3;2;6;29;25;18;22;23;40;39;0;34;36;50;55;46;47;57;69;71;65;62;68;0;No;No;No
4460;12;15;14;4;2;28;26;24;19;22;42;31;0;34;39;54;50;55;52;56;75;65;68;73;64;0;No;No;No
4461;10;3;7;2;15;24;22;21;18;29;38;44;0;35;37;51;52;48;53;58;69;72;68;74;66;0;No;No;No
4462;6;1;13;3;8;23;16;28;25;18;44;36;0;40;42;55;57;47;56;46;70;71;73;75;64;0;No;No;No
4463;11;8;14;1;6;22;19;30;26;16;42;41;0;43;32;50;52;54;46;55;62;70;65;74;61;0;No;No;No
4464;7;12;15;5;4;25;29;17;28;24;39;35;0;34;40;54;49;51;52;60;70;62;74;72;71;0;No;No;No
4465;5;12;10;11;6;21;23;18;24;16;45;32;0;38;36;58;49;60;57;54;62;65;69;74;72;0;No;No;No
4466;11;10;13;5;12;28;25;22;30;29;42;32;0;39;38;46;50;55;56;60;74;66;75;65;64;0;No;No;No
4467;15;9;13;7;8;19;25;24;30;28;31;32;0;38;37;55;57;59;56;48;72;70;71;65;67;0;No;No;No
4468;8;12;3;6;13;28;23;26;30;29;31;38;0;32;40;52;58;55;47;54;72;68;73;67;71;0;No;No;No
4469;7;12;14;5;2;21;29;25;18;19;37;38;0;43;32;50;48;58;46;56;63;62;66;65;68;0;No;No;No
4470;9;12;4;11;15;28;20;25;24;23;35;40;0;34;36;51;47;59;49;46;71;62;64;74;70;0;No;No;No
4471;13;9;4;10;7;25;28;21;23;19;32;31;0;40;34;49;51;56;53;54;62;65;70;73;64;0;No;No;No
4472;9;10;7;1;15;22;26;19;20;30;32;43;0;37;44;54;51;47;58;60;61;73;65;72;71;0;No;No;No
4473;9;2;14;7;15;19;24;18;20;16;35;38;0;45;39;54;48;55;60;50;70;74;64;73;68;0;No;No;No
4474;10;11;2;4;8;27;19;25;20;21;38;39;0;32;44;59;50;55;57;53;62;67;70;74;64;0;No;No;No
4475;10;15;14;13;4;27;29;25;19;16;39;34;0;42;33;51;48;54;57;56;74;71;72;70;63;0;No;No;No
4476;1;11;2;5;12;21;23;22;16;19;39;36;0;32;37;46;58;55;49;56;72;68;74;64;70;0;No;No;No
4477;6;13;7;10;1;21;23;20;25;27;42;36;0;38;40;58;59;60;49;50;67;64;75;61;73;0;No;No;No
4478;4;8;9;2;3;22;30;24;21;20;41;40;0;35;32;58;53;48;57;52;72;74;75;71;65;0;No;No;No
4479;3;10;12;2;13;19;18;30;22;25;32;34;0;39;33;59;46;48;50;51;64;73;75;68;62;0;No;No;No
4480;1;4;5;10;14;22;30;29;23;19;41;43;0;31;40;56;52;48;60;53;67;71;64;73;65;0;No;No;No
4481;13;9;5;12;7;24;30;17;22;27;33;43;0;35;44;54;46;53;58;57;69;61;75;70;71;0;No;No;No
4482;12;8;1;11;6;27;16;18;24;19;35;33;0;32;34;51;49;53;57;59;61;73;63;62;71;0;No;No;No
4483;8;4;15;11;12;25;16;24;26;18;41;38;0;40;32;55;46;60;59;58;65;74;64;63;61;0;No;No;No
4484;10;1;3;14;2;28;18;17;24;29;42;31;0;41;40;56;46;49;53;48;62;71;74;75;66;0;No;No;No
4485;5;14;2;13;6;19;21;28;16;18;39;33;0;36;44;56;55;46;58;51;64;62;68;75;73;0;No;No;No
4486;3;7;1;8;2;29;23;22;19;25;32;38;0;36;45;55;52;59;58;53;63;61;72;68;74;0;No;No;No
4487;8;14;12;1;11;24;16;20;23;28;39;34;0;33;36;54;48;52;47;51;73;64;66;72;71;0;No;No;No
